usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
-0.19951412248886408,-0.19951412248886408,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19747057294647785,-0.19747057294647785,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.20155767203125008,-0.20155767203125008,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.2036012215736363,-0.2036012215736363,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.20155767203125008,-0.20155767203125008,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.20155767203125008,-0.20155767203125008,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
0.2623280740903966,0.2623280740903966,0.3721679527285676,-0.2009826202099547,-0.6273720470876352,-0.6681533009946565,0.037542831779304925
1.014354305688485,1.014354305688485,0.3314764151496158,3.3854150536594503,1.412129065213841,0.05684351192678274,0.026335613315056974
0.7813896578564684,0.7813896578564684,-0.28793921244109527,6.397989099709751,1.412129065213841,0.3835087425764439,-0.01288965130980309
0.8243041982465767,0.8243041982465767,-0.28793921244109527,6.254533192754975,1.412129065213841,0.38517540191649485,-0.007286042077677557
0.7813896578564684,0.7813896578564684,-0.28793921244109527,5.967621378845423,1.412129065213841,0.3835087425764439,-0.0044842374616194565
0.6914734779914797,0.6914734779914797,-0.333152031973264,5.106885937116766,1.412129065213841,0.39350869861674037,0.0011193717705060755
0.248023227293694,0.248023227293694,-0.4461840808036857,1.6639441702021358,-0.6273720470876352,0.41184195135728235,0.029137417931121293
0.12132315566575522,0.12132315566575522,-0.48235433642942066,0.6597528215187025,-0.6273720470876352,0.41684192937742964,0.03474102716324372
0.955091368959288,0.955091368959288,1.258339215559074,0.3728410076091501,1.412129065213841,-1.0964847513873222,0.037542831779304925
1.367888376521282,1.367888376521282,1.7330738206468455,-0.2009826202099547,1.412129065213841,-1.1648177843293446,0.037542831779304925
1.5088932949459233,1.5088932949459233,1.6607333093953756,-0.2009826202099547,1.412129065213841,-0.9198188613420988,0.037542831779304925
1.4557610068438844,1.4557610068438844,1.7330738206468455,-0.2009826202099547,1.412129065213841,-1.0581515865661892,0.037542831779304925
2.097435563153123,2.097435563153123,3.1889266095826767,-0.2009826202099547,1.412129065213841,-1.8231482236488106,0.037542831779304925
2.5327116156813645,2.5327116156813645,3.2205755832551954,-0.2009826202099547,3.451630177515317,-1.3848168172158484,0.037542831779304925
2.769763362598153,2.769763362598153,3.1437137900505085,-0.2009826202099547,3.451630177515317,-1.129817938188308,0.037542831779304925
2.7411536690047473,2.7411536690047473,3.225096865208412,-0.2009826202099547,3.451630177515317,-1.2114842458507251,0.037542831779304925
2.7922424075644,2.7922424075644,3.0397243051265206,-0.2009826202099547,3.451630177515317,-1.038151674485598,0.037542831779304925
2.9107682810227944,2.9107682810227944,3.1889266095826767,-0.2009826202099547,3.451630177515317,-1.0598182459062382,0.037542831779304925
2.749327867174292,2.749327867174292,3.1482350720037253,-0.2009826202099547,3.451630177515317,-1.14815119092885,0.037542831779304925
2.0463468245934706,2.0463468245934706,3.2160543013019787,-0.2009826202099547,1.412129065213841,-1.9164811466915714,0.037542831779304925
2.0688258695597175,2.0688258695597175,3.1030222524715567,-0.2009826202099547,1.412129065213841,-1.7748151027873829,0.037542831779304925
2.0443032750510843,2.0443032750510843,3.1572776359101598,-0.2009826202099547,1.412129065213841,-1.8598147291298963,0.037542831779304925
2.3712712018328617,2.3712712018328617,3.1437137900505085,-0.2009826202099547,1.412129065213841,-1.4748164215785111,0.037542831779304925
2.2180049861539035,2.2180049861539035,3.2024904554423284,-0.2009826202099547,1.412129065213841,-1.6914821357849186,0.037542831779304925
1.0429639992818907,1.0429639992818907,1.5296161327520863,-0.2009826202099547,1.412129065213841,-1.35981692711511,0.037542831779304925
-0.06668340223376698,-0.06668340223376698,-0.4642692086165532,0.946664635428255,-0.6273720470876352,0.4101752920172314,0.029137417931121293
-0.048291456352291914,-0.048291456352291914,-0.4552266447101195,0.8032087284734789,-0.6273720470876352,0.4085086326771841,0.031939222547182504
-0.16477378026830017,-0.16477378026830017,-0.47331177252298695,0.08592919369959773,-0.6273720470876352,0.41184195135728235,0.037542831779304925
1.351539980182193,1.351539980182193,2.2349361174539175,-0.05752671325517848,1.412129065213841,-1.8264815423289107,0.037542831779304925
1.7970337804223648,1.7970337804223648,2.9945114855943515,-0.2009826202099547,1.412129065213841,-2.0331473004950213,0.037542831779304925
2.0136500319152923,2.0136500319152923,3.0532881509861713,-0.2009826202099547,1.412129065213841,-1.794815014867974,0.037542831779304925
1.9829967887795008,1.9829967887795008,3.0171178953604367,-0.2009826202099547,1.412129065213841,-1.7981483335480721,0.037542831779304925
1.8195128253886124,1.8195128253886124,2.9538199480154,-0.2009826202099547,1.412129065213841,-1.9548143115127046,0.037542831779304925
1.9196467529655312,1.9196467529655312,2.9492986660621834,-0.2009826202099547,1.412129065213841,-1.8114816082684668,0.037542831779304925
2.6287584441735117,2.6287584441735117,2.9899902036411348,-0.2009826202099547,3.451630177515317,-1.1214846414880624,0.037542831779304925
2.522493867969433,2.522493867969433,2.9719050758282677,-0.2009826202099547,3.451630177515317,-1.1948176524502303,0.037542831779304925
2.1342194549160727,2.1342194549160727,2.985468921687918,-0.2009826202099547,1.412129065213841,-1.584815938021763,0.037542831779304925
2.7861117589372424,2.7861117589372424,3.0125966134072195,-0.2009826202099547,3.451630177515317,-1.0231517404251524,0.037542831779304925
2.988423163633467,2.988423163633467,3.048766869032954,-0.2009826202099547,3.451630177515317,-0.9131522239819005,0.037542831779304925
3.1437329288548113,3.1437329288548113,3.1120648163779903,-0.2009826202099547,3.451630177515317,-0.8614857844403728,0.037542831779304925
2.363097003663317,2.363097003663317,3.062330714892605,-0.2009826202099547,1.412129065213841,-1.413150025996687,0.037542831779304925
2.914855380107567,2.914855380107567,3.0532881509861713,-0.2009826202099547,3.451630177515317,-0.9631520041833792,0.037542831779304925
3.0558602985322088,3.0558602985322088,3.1211073802844247,-0.2009826202099547,3.451630177515317,-0.9198188613420988,0.037542831779304925
2.309964715561278,2.309964715561278,3.134671226144075,-0.2009826202099547,1.412129065213841,-1.529816179800137,0.037542831779304925
1.9829967887795008,1.9829967887795008,3.2296181471616285,-0.2009826202099547,1.412129065213841,-2.01481404775448,0.037542831779304925
1.9441693474741648,1.9441693474741648,3.2748309666937985,-0.2009826202099547,1.412129065213841,-2.118146926837535,0.037542831779304925
0.6730815321100049,0.6730815321100049,0.9011579412549414,-0.2009826202099547,1.412129065213841,-0.9731519602236757,0.037542831779304925
-0.22199316745511125,-0.22199316745511125,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
